T_amb,P_pv,P_wind,P_load,Qdot_load
283.75,4456620.0,2454000.0,9064817.5,5263802.24
283.87,2794230.0,441150.0,7525379.53,5486805.0
283.58,2369790.0,441150.0,5075011.06,6330023.23
283.25,176850.0,441150.0,2677962.01,8444979.64
283.13,0.0,441150.0,1653875.53,11423512.23
282.97,0.0,441150.0,1146819.49,12983718.85
282.81,0.0,441150.0,1283957.79,11514500.77
282.84,0.0,441150.0,1081449.31,8576627.32
282.42,0.0,0.0,918629.87,6475736.77
282.36,0.0,0.0,746670.53,5421950.27
281.99,0.0,441150.0,810967.77,5359754.79
281.74,0.0,441150.0,665375.06,5282470.1
281.21,0.0,2454000.0,371328.46,5215657.75
280.63,0.0,2454000.0,369351.46,5447366.8
279.92,0.0,441150.0,568621.23,7484056.87
279.29,176850.0,5721700.0,811573.78,11607342.59
279.27,1379430.0,5721700.0,3532652.3,11586683.36
281.94,3147930.0,5721700.0,10288183.69,7413507.78
284.53,4845690.0,5721700.0,12597569.15,5312862.0
286.19,6225120.0,11198100.0,13026041.88,5000713.79
287.24,7109370.0,11198100.0,12784013.25,4989504.68
287.87,12450230.0,11198100.0,11552590.04,4988113.32
288.21,7109370.0,11198100.0,9018968.97,5004948.99
288.02,6260490.0,11198100.0,8170736.22,5030612.51
287.4,4916430.0,11198100.0,8680444.81,5071055.97
286.63,3183300.0,11198100.0,7770656.8,5251421.59
285.61,1414800.0,19546800.0,5111073.94,6031343.44
284.19,318330.0,19546800.0,2828859.83,8053553.07
283.37,0.0,11198100.0,1573583.46,10917141.19
283.12,0.0,5721700.0,1131490.29,12346799.03
282.82,0.0,11198100.0,703126.84,10836482.27
282.62,0.0,5721700.0,825522.07,7949377.78
282.47,0.0,11198100.0,874351.01,5929585.72
281.6,0.0,0.0,499565.29,4975798.7
280.93,0.0,441150.0,616367.3,5053162.96
281.1,0.0,441150.0,613049.11,5144009.27
281.4,0.0,2454000.0,470556.03,5256316.88
281.44,0.0,2454000.0,879556.79,5658354.74
281.66,0.0,441150.0,900628.24,7836362.76
281.45,176850.0,5721700.0,1271807.68,12071735.82
281.96,1379430.0,5721700.0,3522409.64,12114372.96
282.92,3147930.0,5721700.0,10277434.37,7983834.53
283.44,4845690.0,5721700.0,12668920.01,5934177.5
284.34,6225120.0,11198100.0,12785513.39,5682468.54
284.63,7109370.0,11198100.0,12352281.95,5737632.72
284.35,12450230.0,11198100.0,11230428.3,5817559.62
284.09,7109370.0,11198100.0,8857162.86,5879889.57
283.64,6260490.0,11198100.0,7749356.85,5924014.53
283.3,4916430.0,11198100.0,8948462.56,5993249.05
282.96,3183300.0,11198100.0,7804792.35,6225042.98
282.54,1414800.0,19546800.0,5452379.81,7069360.1
282.25,318330.0,19546800.0,2821190.26,9178602.26
281.67,0.0,11198100.0,1692948.62,12133618.48
280.95,0.0,5721700.0,1223694.03,13687451.51
280.08,0.0,11198100.0,974144.86,12276694.67
279.38,0.0,5721700.0,674703.72,9442337.17
278.82,0.0,11198100.0,539512.63,7465182.25
278.77,0.0,1842350.0,921471.19,6529636.9
279.03,0.0,4150300.0,754052.0,6589418.83
279.15,0.0,6140700.0,715326.62,6640485.13
279.25,0.0,6140700.0,429078.74,6694990.83
279.32,0.0,4150300.0,536114.97,7040325.68
279.44,0.0,1483650.0,692983.53,9178553.69
279.45,247590.0,2692450.0,827856.72,13401619.12
279.0,2299050.0,1483650.0,816650.4,13462278.15
279.37,0.0,1298700.0,648883.5,9353497.85
279.95,7109370.0,0.0,1050006.06,7310434.19
280.55,3424670.0,0.0,763400.53,7039824.23
281.19,0.0,0.0,921918.25,7050593.03
281.63,8748360.0,0.0,806576.64,7059970.85
281.78,1279170.0,0.0,563683.7,7052411.04
281.89,0.0,0.0,706296.0,7044228.58
281.78,5942160.0,0.0,1072547.84,7060496.34
281.1,4109570.0,0.0,748071.32,7237565.27
280.03,672030.0,1483650.0,855932.12,8027157.4
279.49,0.0,895950.0,889471.59,10077718.53
278.98,0.0,581950.0,886868.71,12983284.46
278.48,0.0,581950.0,496455.73,14452282.76
278.2,0.0,581950.0,1186707.23,12935372.62
278.16,0.0,1483650.0,677157.59,9982773.96
278.38,0.0,1483650.0,483610.19,7878147.17
279.12,0.0,1842350.0,634756.38,6826338.68
279.51,0.0,4150300.0,237269.92,6798648.53
279.61,0.0,6140700.0,788485.59,6769935.01
279.59,0.0,6140700.0,400456.94,6762682.79
279.69,0.0,4150300.0,819392.38,7080765.04
279.89,0.0,1483650.0,458713.89,9163388.93
279.7,247590.0,2692450.0,1012929.84,13285795.54
279.9,2299050.0,1483650.0,679700.87,13229312.31
280.65,0.0,1298700.0,857899.19,8993060.13
281.84,7109370.0,0.0,891220.1,6816151.01
282.56,3424670.0,0.0,818786.36,6414113.15
283.04,0.0,0.0,551046.79,6302904.55
282.89,8748360.0,0.0,909301.21,6199975.25
283.1,1279170.0,0.0,875741.87,6108459.83
282.95,0.0,0.0,764145.63,6011486.61
281.5,5942160.0,0.0,785534.99,5937864.72
281.77,4109570.0,0.0,993159.83,6033615.39
282.1,672030.0,1483650.0,766221.98,6761229.81
282.06,0.0,895950.0,705997.96,8762780.21
282.09,0.0,581950.0,814971.44,11621093.63
282.1,0.0,581950.0,742229.73,13053828.38
282.3,0.0,581950.0,875145.79,11516039.23
282.49,0.0,1483650.0,707517.97,8570693.28
283.05,0.0,1483650.0,590646.41,6495956.45
283.29,0.0,441150.0,927769.78,5479532.39
284.03,0.0,2454000.0,926597.49,5460853.18
284.16,0.0,441150.0,777656.79,5448183.54
283.63,0.0,441150.0,870854.01,5452799.39
282.88,0.0,2454000.0,523398.58,5727804.93
282.57,0.0,441150.0,596696.63,7793066.28
282.1,70740.0,0.0,1282904.71,11958110.03
282.45,1485540.0,0.0,3456016.19,11959208.92
282.88,4315140.0,0.0,10513690.95,7791967.38
283.4,7180110.0,441150.0,13156941.2,5694398.51
283.21,12556340.0,441150.0,12877121.05,5388404.12
283.28,14607800.0,441150.0,12498917.8,5384008.16
283.74,15350570.0,0.0,11348035.02,5406352.94
283.69,6614190.0,441150.0,9146520.3,5434836.9
283.47,5800680.0,2454000.0,8028243.13,5485555.24
283.18,4456620.0,2454000.0,9086395.63,5564679.82
283.23,2794230.0,441150.0,7940112.6,5787243.02
282.23,2369790.0,441150.0,5183408.34,6603648.2
282.01,176850.0,441150.0,2664073.33,8681242.16
282.06,0.0,441150.0,1456741.71,11609884.9
282.11,0.0,441150.0,1327571.03,13115146.75
282.03,0.0,441150.0,880440.97,11638675.96
281.96,0.0,441150.0,850358.77,8724758.43
282.02,0.0,0.0,725926.92,6646724.91
282.0,0.0,0.0,875592.85,5616894.32
281.83,0.0,0.0,901979.35,5603709.59
281.76,0.0,0.0,751916.04,5595655.31
281.9,0.0,581950.0,849802.43,5602029.39
282.03,0.0,581950.0,694900.93,5913298.49
281.79,0.0,0.0,453637.27,8027350.79
281.3,0.0,0.0,718197.75,12198328.58
281.7,0.0,0.0,3514442.03,12203383.5
282.32,353700.0,0.0,10328627.77,8041856.21
283.53,1768500.0,0.0,12934950.81,5961649.89
284.01,3360150.0,0.0,12673321.07,5675215.83
284.13,4385880.0,0.0,12327157.15,5686424.19
284.34,4633470.0,0.0,11067469.77,5711845.88
284.07,2405160.0,0.0,9114779.0,5744505.65
283.91,1591650.0,0.0,8199675.94,5775663.64
283.21,990360.0,0.0,8967954.39,5831491.64
282.47,70740.0,0.0,7862413.49,6043065.89
282.09,0.0,0.0,5211195.63,6872218.26
281.78,0.0,0.0,2818050.9,8960361.62
281.77,0.0,0.0,1741827.23,11897136.18
281.33,0.0,0.0,1251759.5,13410090.29
280.87,0.0,0.0,1140898.43,11950762.28
280.72,0.0,581950.0,621523.39,9081899.45
280.85,0.0,581950.0,661262.11,7061667.84
280.52,0.0,0.0,875592.85,6085023.79
280.52,0.0,0.0,901979.35,6138212.35
280.42,0.0,0.0,751916.04,6183784.17
280.67,0.0,581950.0,849802.43,6252575.51
280.6,0.0,581950.0,694900.93,6607360.87
280.53,0.0,0.0,453637.27,8746687.77
280.13,0.0,0.0,718197.75,12964918.06
280.6,0.0,0.0,3514442.03,13017445.26
280.98,353700.0,0.0,10328627.77,8904049.6
281.61,1768500.0,0.0,12934950.81,6856370.58
282.18,3360150.0,0.0,12673321.07,6585760.62
282.56,4385880.0,0.0,12327157.15,6615869.98
281.92,4633470.0,0.0,11067469.77,6668983.84
282.01,2405160.0,0.0,9114779.0,6714830.35
281.51,1591650.0,0.0,8199675.94,6769504.71
281.26,990360.0,0.0,8967954.39,6854563.33
280.56,70740.0,0.0,7862413.49,7105038.47
279.8,0.0,0.0,5211195.63,7967597.26
279.39,0.0,0.0,2818050.9,10084531.68
279.29,0.0,0.0,1741827.23,13038668.8
279.07,0.0,0.0,1251759.5,14587007.35
278.99,0.0,0.0,1140898.43,13138228.73
278.62,0.0,581950.0,621523.39,10240794.62
278.42,0.0,581950.0,661262.11,8179684.09
278.44,0.0,441150.0,746670.53,7153369.97
278.14,0.0,2454000.0,810967.77,7109855.72
277.75,0.0,441150.0,665375.06,7062021.43
277.67,0.0,441150.0,371328.46,7021582.57
277.65,0.0,2454000.0,369351.46,7275928.87
277.96,0.0,441150.0,568621.23,9330201.26
278.17,70740.0,0.0,811573.78,13461179.26
277.89,1485540.0,0.0,3532652.3,13431289.3
279.16,4315140.0,0.0,10288183.69,9243168.74
280.99,7180110.0,441150.0,12597569.15,7126259.31
282.21,12556340.0,441150.0,13026041.88,6800924.36
283.25,14607800.0,441150.0,12784013.25,6774330.71
283.9,15350570.0,0.0,11552590.04,6768983.32
284.2,6614190.0,441150.0,9018968.97,6769335.57
284.08,5800680.0,2454000.0,8170736.22,6769724.49
283.88,4456620.0,2454000.0,8680444.81,6785992.25
282.52,2794230.0,441150.0,7770656.8,6951193.11
281.48,2369790.0,441150.0,5111073.94,7717488.65
280.75,176850.0,441150.0,2828859.83,9741676.3
280.21,0.0,441150.0,1573583.46,12609660.0
279.96,0.0,441150.0,1131490.29,14059317.74
279.6,0.0,441150.0,703126.84,12554935.01
279.1,0.0,441150.0,825522.07,9653325.1
278.65,0.0,0.0,874351.01,7604741.98
278.43,0.0,441150.0,746670.53,6605900.25
278.23,0.0,2454000.0,810967.77,6627440.61
278.21,0.0,441150.0,665375.06,6656968.56
278.55,0.0,441150.0,371328.46,6709496.25
279.08,0.0,2454000.0,369351.46,7063402.49
279.61,0.0,441150.0,568621.23,9181191.04
280.13,70740.0,0.0,811573.78,13353267.72
279.67,1485540.0,0.0,3532652.3,13347553.47
279.87,4315140.0,0.0,10288183.69,9169542.75
280.56,7180110.0,441150.0,12597569.15,7055930.0
281.67,12556340.0,441150.0,13026041.88,6722683.0
282.69,14607800.0,441150.0,12784013.25,6666638.95
282.92,15350570.0,0.0,11552590.04,6612500.61
282.87,6614190.0,441150.0,9018968.97,6554611.39
282.42,5800680.0,2454000.0,8170736.22,6498956.64
281.97,4456620.0,2454000.0,8680444.81,6470169.69
281.59,2794230.0,441150.0,7770656.8,6610315.73
281.29,2369790.0,441150.0,5111073.94,7381666.2
281.01,176850.0,441150.0,2828859.83,9429370.2
280.67,0.0,441150.0,1573583.46,12338452.6
280.7,0.0,441150.0,1131490.29,13830088.14
280.57,0.0,441150.0,703126.84,12339331.72
280.92,0.0,441150.0,825522.07,9425853.74
281.1,0.0,0.0,874351.01,7372215.7
281.07,0.0,1842350.0,580791.21,6384143.14
280.87,0.0,4150300.0,729443.8,6399749.47
280.72,0.0,6140700.0,778024.38,6409057.74
280.57,0.0,6140700.0,717760.62,6431036.14
280.28,0.0,4150300.0,622049.93,6749118.38
280.19,0.0,1483650.0,1112515.05,8859214.66
280.22,247590.0,2692450.0,527014.8,13042719.86
279.54,2299050.0,1483650.0,765278.18,13053269.26
279.96,0.0,1298700.0,1000670.45,8900972.69
280.67,7109370.0,0.0,1099242.32,6817030.12
281.36,3424670.0,0.0,1350331.37,6522244.46
281.64,0.0,0.0,1459463.81,6544002.22
282.21,8748360.0,0.0,1240712.14,6588764.47
282.46,1279170.0,0.0,902903.28,6631534.07
282.15,0.0,0.0,709246.6,6670164.56
281.69,5942160.0,0.0,770483.96,6735223.28
281.01,4109570.0,0.0,1157290.65,6956907.36
280.58,672030.0,1483650.0,922136.82,7794411.34
280.53,0.0,895950.0,799691.91,9891126.08
279.96,0.0,581950.0,834592.43,12841746.73
280.09,0.0,581950.0,868519.36,14361733.77
279.79,0.0,581950.0,776444.76,12905262.89
279.2,0.0,1483650.0,645913.03,10033103.38
279.05,0.0,1483650.0,656165.62,8014629.99
279.13,0.0,1842350.0,921471.19,7035788.16
279.22,0.0,4150300.0,754052.0,7066339.46
278.96,0.0,6140700.0,715326.62,7102680.56
278.88,0.0,6140700.0,429078.74,7148614.88
278.47,0.0,4150300.0,536114.97,7490872.83
278.54,0.0,1483650.0,692983.53,9623826.13
278.42,247590.0,2692450.0,827856.72,13831507.03
278.12,2299050.0,1483650.0,816650.4,13878319.98
278.49,0.0,1298700.0,648883.5,9746462.87
278.9,7109370.0,0.0,1050006.06,7695267.38
279.45,3424670.0,0.0,763400.53,7431690.36
280.17,0.0,0.0,921918.25,7461360.16
280.82,8748360.0,0.0,806576.64,7513375.12
280.82,1279170.0,0.0,563683.7,7591089.6
280.79,0.0,0.0,706296.0,7697631.83
280.31,5942160.0,0.0,1072547.84,7832580.3
279.39,4109570.0,0.0,748071.32,8123714.58
278.77,672030.0,1483650.0,855932.12,9002097.46
278.4,0.0,895950.0,889471.59,11142108.69
278.32,0.0,581950.0,886868.71,14128553.33
277.99,0.0,581950.0,496455.73,15672056.74
277.59,0.0,581950.0,1186707.23,14221080.33
277.12,0.0,1483650.0,677157.59,11348701.04
276.67,0.0,1483650.0,483610.19,9334183.68
275.6,0.0,441150.0,826555.28,8379957.1
274.48,0.0,2454000.0,570816.8,8449848.87
274.02,0.0,441150.0,838447.09,8513442.57
274.03,0.0,441150.0,736149.71,8589706.41
274.8,0.0,2454000.0,605041.76,8937019.27
274.92,0.0,441150.0,725469.93,11003379.51
274.99,70740.0,0.0,785614.47,15094137.93
275.63,1485540.0,0.0,3312489.9,14998973.58
276.77,4315140.0,0.0,10406495.77,10727556.75
277.14,7180110.0,441150.0,12992760.71,8517241.2
277.36,12556340.0,441150.0,12666038.95,8085093.61
277.58,14607800.0,441150.0,12393759.23,7938940.13
277.64,15350570.0,0.0,11351035.29,7797329.71
277.94,6614190.0,441150.0,8686057.9,7630649.84
278.05,5800680.0,2454000.0,7647705.22,7433457.35
278.7,4456620.0,2454000.0,8999834.78,7244891.0
280.8,2794230.0,441150.0,7682407.05,7215587.36
282.28,2369790.0,441150.0,4749401.99,7817048.58
282.73,176850.0,441150.0,2826912.64,9684753.51
283.03,0.0,441150.0,1544186.75,12406364.34
283.13,0.0,441150.0,1293634.17,13711627.21
283.06,0.0,441150.0,949437.31,12052520.0
283.04,0.0,441150.0,852355.64,8969372.56
283.1,0.0,0.0,802463.68,6728262.95
283.19,0.0,441150.0,877838.09,5528103.57
283.56,0.0,2454000.0,690082.61,5323930.8
283.8,0.0,441150.0,741693.26,5114998.43
283.76,0.0,441150.0,674981.9,4919175.75
283.73,0.0,2454000.0,420217.01,5039896.36
283.69,0.0,441150.0,601107.63,7016147.18
283.61,70740.0,0.0,874013.24,11098334.21
283.98,1485540.0,0.0,3778962.77,11017675.28
284.52,4315140.0,0.0,10595135.44,6768236.36
284.97,7180110.0,441150.0,12724534.33,4593305.24
285.58,12556340.0,441150.0,12580898.76,16343.7
286.18,14607800.0,441150.0,12426662.88,299.45
286.93,15350570.0,0.0,11158749.6,6.99
287.46,6614190.0,441150.0,8672288.44,139.45
287.69,5800680.0,2454000.0,8109061.74,2506.38
287.4,4456620.0,2454000.0,9148209.19,28883.98
286.31,2794230.0,441150.0,7674588.46,213425.4
286.18,2369790.0,441150.0,4887066.82,1011149.36
286.4,176850.0,441150.0,2320303.67,3071600.55
286.74,0.0,441150.0,1789593.16,5982660.96
286.66,0.0,441150.0,928336.06,7471439.38
286.83,0.0,441150.0,1155095.08,5982660.96
286.66,0.0,441150.0,710955.36,3071600.55
286.4,0.0,0.0,653036.19,1011149.36
286.02,0.0,0.0,581377.36,0.0
285.82,0.0,441150.0,715098.13,2.01
285.77,0.0,441150.0,814742.95,299.34
285.73,0.0,2454000.0,903201.32,16343.7
285.56,0.0,2454000.0,259692.48,328272.13
285.1,0.0,441150.0,972704.33,2425621.22
284.62,176850.0,5721700.0,806924.35,6593522.11
283.42,1379430.0,5721700.0,3318589.79,6593522.11
283.51,3147930.0,5721700.0,10292525.15,2425621.22
283.94,4845690.0,5721700.0,12763518.01,328272.13
285.19,6225120.0,11198100.0,12898967.41,4278080.13
285.38,7109370.0,11198100.0,12853416.91,4344892.6
285.4,12450230.0,11198100.0,11230517.71,4429215.08
285.37,7109370.0,11198100.0,8736347.24,4515940.51
284.98,6260490.0,11198100.0,8104571.26,4601823.5
284.79,4916430.0,11198100.0,9386621.6,4717431.41
284.92,3183300.0,11198100.0,7925230.46,4995159.17
285.53,1414800.0,19546800.0,4833061.91,5879915.64
285.49,318330.0,19546800.0,2620082.58,8016630.18
284.39,0.0,11198100.0,1810157.95,10997360.56
284.19,0.0,5721700.0,1042366.29,12532292.59
283.51,0.0,11198100.0,970151.12,11080876.62
282.89,0.0,5721700.0,669627.1,8203662.19
282.55,0.0,11198100.0,989136.28,6197496.44
282.08,0.0,6140700.0,890534.61,5236456.71
282.02,0.0,8755450.0,498700.97,5291183.72
281.71,0.0,1483650.0,656592.81,5345107.14
281.49,0.0,4150300.0,640578.11,5407524.89
281.6,0.0,4150300.0,499873.26,5774398.1
281.63,0.0,4150300.0,822273.43,7944933.63
281.45,0.0,8755450.0,669199.91,12211735.1
281.32,0.0,6140700.0,3455926.78,12315690.62
281.81,106110.0,11890150.0,10544120.87,8219217.94
282.4,848880.0,4150300.0,13177585.46,6193516.83
282.72,1839240.0,6140700.0,12458175.68,5943346.33
283.1,2582010.0,4150300.0,12222107.86,5982246.85
282.91,2864970.0,4150300.0,11263182.93,6037778.28
282.93,2652750.0,8755450.0,9113328.54,6089778.61
282.87,1945350.0,8755450.0,8064464.97,6150606.78
282.29,954990.0,8755450.0,9331166.22,6230170.92
281.59,141480.0,6140700.0,7546629.81,6472953.8
281.03,0.0,4150300.0,5061698.59,7337051.04
280.76,0.0,4150300.0,2854083.98,9464095.3
281.14,0.0,6140700.0,1667456.23,12431419.16
280.93,0.0,4150300.0,1340863.63,13976680.8
280.7,0.0,2692450.0,1064739.18,12531638.42
280.39,0.0,1483650.0,960782.71,9655303.11
280.01,0.0,2692450.0,515142.86,7621664.97
279.72,0.0,6140700.0,890534.61,6627658.38
279.36,0.0,8755450.0,498700.97,6634473.54
279.29,0.0,1483650.0,656592.81,6647737.84
278.84,0.0,4150300.0,640578.11,6687738.12
278.58,0.0,4150300.0,499873.26,7018127.99
278.6,0.0,4150300.0,822273.43,9136136.32
278.89,0.0,8755450.0,669199.91,13293707.59
278.75,0.0,6140700.0,3455926.78,13231510.1
279.82,106110.0,11890150.0,10544120.87,9004928.2
280.82,848880.0,4150300.0,13177585.46,6841865.16
281.5,1839240.0,6140700.0,12458175.68,6466640.35
282.32,2582010.0,4150300.0,12222107.86,6388618.4
282.6,2864970.0,4150300.0,11263182.93,6345249.23
282.34,2652750.0,8755450.0,9113328.54,6333074.06
281.78,1945350.0,8755450.0,8064464.97,6335221.22
281.45,954990.0,8755450.0,9331166.22,6365994.4
280.65,141480.0,6140700.0,7546629.81,6549217.14
281.5,0.0,4150300.0,5061698.59,7341886.18
283.59,0.0,4150300.0,2854083.98,9397941.79
283.81,0.0,6140700.0,1667456.23,12314496.68
283.92,0.0,4150300.0,1340863.63,13801516.86
283.58,0.0,2692450.0,1064739.18,12331199.89
283.21,0.0,1483650.0,960782.71,9459919.5
281.97,0.0,2692450.0,515142.86,7447819.71
280.28,0.0,6140700.0,490733.36,6496010.7
279.37,0.0,2692450.0,637051.29,6552715.72
279.09,0.0,4150300.0,670441.75,6605100.69
278.9,0.0,4150300.0,771596.64,6666639.33
278.81,0.0,1483650.0,837552.97,7020765.34
278.8,0.0,4150300.0,787124.54,9155476.88
278.64,0.0,8755450.0,971313.47,13389531.27
278.83,0.0,6140700.0,476804.94,13504475.74
278.98,176850.0,1483650.0,877003.57,9456574.24
279.01,1733130.0,0.0,598484.87,7489554.15
279.3,2631130.0,0.0,664898.2,7299163.56
279.62,0.0,0.0,635163.71,7395426.43
280.02,7109370.0,6434150.0,1120214.43,7485023.61
279.97,0.0,7442050.0,767076.36,7546474.45
279.71,0.0,0.0,502893.4,7600489.47
279.53,3360150.0,0.0,837374.14,7670383.33
278.95,601290.0,4150300.0,798261.32,7896243.22
278.49,0.0,8272300.0,970012.03,8747593.27
278.36,0.0,4150300.0,635551.16,10858373.88
278.35,0.0,4150300.0,875046.44,13820642.81
277.99,0.0,1483650.0,803486.96,15363706.67
278.05,0.0,2692450.0,881354.96,13913169.81
278.1,0.0,1483650.0,648694.74,11006504.99
277.88,0.0,581950.0,553629.8,8930229.7
277.49,0.0,6140700.0,490733.36,7893366.19
277.02,0.0,2692450.0,637051.29,7868972.72
277.11,0.0,4150300.0,670441.75,7843555.89
277.02,0.0,4150300.0,771596.64,7835864.11
276.37,0.0,1483650.0,837552.97,8128671.76
276.51,0.0,4150300.0,787124.54,10201405.59
276.31,0.0,8755450.0,971313.47,14337878.07
276.36,0.0,6140700.0,476804.94,14306449.66
277.24,176850.0,1483650.0,877003.57,10110417.05
278.81,1733130.0,0.0,598484.87,7963178.1
280.02,2631130.0,0.0,664898.2,7585755.5
280.79,0.0,0.0,635163.71,7487513.87
281.13,7109370.0,6434150.0,1120214.43,7385903.24
281.14,0.0,7442050.0,767076.36,7264717.65
280.79,0.0,0.0,502893.4,7133458.89
280.4,3360150.0,0.0,837374.14,7020716.32
280.07,601290.0,4150300.0,798261.32,7065698.02
279.92,0.0,8272300.0,970012.03,7710675.5
279.79,0.0,4150300.0,635551.16,9621676.91
279.63,0.0,4150300.0,875046.44,12381968.86
280.26,0.0,1483650.0,803486.96,13719099.7
281.03,0.0,2692450.0,881354.96,12091640.68
281.84,0.0,1483650.0,648694.74,9064756.69
282.49,0.0,581950.0,553629.8,6905404.9
283.01,0.0,11890150.0,875592.85,5803047.22
283.1,0.0,6140700.0,901979.35,5708104.66
283.44,0.0,16694650.0,751916.04,5613677.2
283.37,0.0,6140700.0,849802.43,5527524.28
283.32,0.0,8755450.0,694900.93,5731980.73
283.31,0.0,4150300.0,453637.27,7719440.28
283.17,0.0,8755450.0,718197.75,11779209.85
283.26,0.0,8755450.0,3514442.03,11671518.09
283.55,530550.0,16694650.0,10328627.77,7391749.65
284.08,2122200.0,8755450.0,12934950.81,5200335.1
284.52,4067550.0,6140700.0,12673321.07,4822253.17
284.94,7215480.0,6140700.0,12327157.15,4764890.45
285.45,9479150.0,4150300.0,11067469.77,4739982.72
285.45,7533810.0,8755450.0,9114779.0,4728027.34
285.44,7922880.0,8755450.0,8199675.94,4716548.19
285.29,5057910.0,4150300.0,8967954.39,4743585.12
285.07,1344060.0,2692450.0,7862413.49,4934280.36
284.84,35370.0,0.0,5211195.63,5746729.51
284.69,0.0,1483650.0,2818050.9,7837510.22
284.72,0.0,581950.0,1741827.23,10779339.7
284.54,0.0,6140700.0,1251759.5,12280865.3
284.04,0.0,4150300.0,1140898.43,10809889.0
283.72,0.0,4150300.0,621523.39,7923224.07
283.61,0.0,16694650.0,661262.11,5886948.58
283.56,0.0,11890150.0,926726.64,4904810.06
283.73,0.0,6140700.0,589424.45,4944372.31
283.41,0.0,16694650.0,207356.6,4984229.87
283.09,0.0,6140700.0,869284.33,5044669.61
282.65,0.0,8755450.0,551632.93,5407586.79
281.93,0.0,4150300.0,618244.95,7561199.33
281.77,0.0,8755450.0,861306.78,11792396.59
282.68,0.0,8755450.0,3723964.39,11860308.33
282.74,530550.0,16694650.0,10595721.59,7762077.42
282.97,2122200.0,8755450.0,12944368.89,5732859.85
283.42,4067550.0,6140700.0,12562916.99,5490821.17
283.62,7215480.0,6140700.0,12512796.54,5542908.44
283.65,9479150.0,4150300.0,10912270.23,5614703.52
283.65,7533810.0,8755450.0,8801965.79,5686264.19
283.42,7922880.0,8755450.0,8119830.93,5769070.27
282.97,5057910.0,4150300.0,8937435.06,5873689.23
282.51,1344060.0,2692450.0,7602740.87,6130537.97
281.96,35370.0,0.0,5021274.39,6994854.99
281.6,0.0,1483650.0,2831601.81,9107174.05
281.55,0.0,581950.0,1697488.76,12067025.42
281.44,0.0,6140700.0,873496.63,13621078.22
280.86,0.0,4150300.0,865588.63,12190761.05
280.62,0.0,4150300.0,1042922.63,9334205.86
280.33,0.0,16694650.0,842877.95,7316831.37
280.31,0.0,11890150.0,893385.86,6344363.13
280.07,0.0,6140700.0,814703.21,6383485.82
279.85,0.0,16694650.0,367056.55,6428837.86
279.8,0.0,6140700.0,721317.23,6497189.65
279.62,0.0,8755450.0,815994.72,6858568.37
279.57,0.0,4150300.0,612979.57,9006246.88
279.55,0.0,8755450.0,1036653.85,13226894.74
279.71,0.0,8755450.0,3549879.03,13272608.79
280.08,530550.0,16694650.0,10544667.28,9136795.66
280.49,2122200.0,8755450.0,12893185.43,7069336.52
281.46,4067550.0,6140700.0,12663714.23,6777847.55
281.86,7215480.0,6140700.0,12459496.99,6779385.63
281.87,9479150.0,4150300.0,10943544.6,6796675.49
281.6,7533810.0,8755450.0,8828034.39,6820324.32
281.04,7922880.0,8755450.0,7796914.15,6853460.32
280.72,5057910.0,4150300.0,9186815.35,6906431.19
280.22,1344060.0,2692450.0,7807713.15,7116466.99
279.56,35370.0,0.0,4842440.25,7938586.42
279.52,0.0,1483650.0,2826604.66,10032883.6
280.09,0.0,581950.0,1832799.08,12991416.29
280.08,0.0,6140700.0,1039425.63,14551183.35
279.93,0.0,4150300.0,565024.88,13150316.58
279.82,0.0,4150300.0,1000461.82,10340134.77
279.53,0.0,16694650.0,626202.63,8397485.17
279.24,0.0,0.0,460283.57,7509412.11
278.67,0.0,0.0,642465.69,7632710.19
278.64,0.0,0.0,967945.62,7751468.45
278.64,0.0,581950.0,830986.15,7876962.8
278.51,0.0,581950.0,268961.54,8294165.42
278.03,0.0,0.0,539731.19,10490854.66
277.39,0.0,0.0,959948.2,14746227.62
276.48,0.0,0.0,3616202.94,14838754.62
276.08,353700.0,0.0,10810668.28,10786237.77
275.9,1768500.0,0.0,12407568.43,8812624.3
276.1,3360150.0,0.0,12929069.49,8631024.88
276.26,4385880.0,0.0,12674751.66,8736518.47
276.26,4633470.0,0.0,11035639.07,8851829.8
276.21,2405160.0,0.0,8869998.47,8972181.43
276.06,1591650.0,0.0,7786085.35,9089712.61
275.93,990360.0,0.0,9037775.31,9231694.01
275.7,70740.0,0.0,7570423.36,9534256.81
275.58,0.0,0.0,4786458.34,10449342.8
275.31,0.0,0.0,2461147.6,12619903.32
274.84,0.0,0.0,1825665.98,15628325.87
274.45,0.0,0.0,1185346.18,17216883.99
274.0,0.0,0.0,569555.09,15796456.88
274.29,0.0,581950.0,848272.48,12894846.97
274.27,0.0,581950.0,370325.06,10811318.97
273.77,0.0,6140700.0,460283.57,9750719.31
273.43,0.0,8755450.0,642465.69,9686985.39
273.38,0.0,1483650.0,967945.62,9614975.4
273.27,0.0,4150300.0,830986.15,9556075.09
273.17,0.0,4150300.0,268961.54,9801850.01
273.02,0.0,4150300.0,539731.19,11854144.39
272.96,0.0,8755450.0,959948.2,15996990.45
271.94,0.0,6140700.0,3616202.94,15974572.98
272.97,106110.0,11890150.0,10810668.28,11776342.59
275.47,848880.0,4150300.0,12407568.43,9643828.84
277.15,1839240.0,6140700.0,12929069.49,9281571.0
